dropoff_location_id,dropoff_longitude,dropoff_latitude
314,-73.9572982788086,40.819278717041016
315,-73.97277069091797,40.790771484375
316,-73.99131011962889,40.75038909912109
317,-74.00641632080078,40.70613098144531
318,-73.97113037109375,40.75532150268555
319,-73.97505950927734,40.78514099121094
320,-73.9798583984375,40.74972915649414
321,-73.99486541748048,40.750099182128906
322,-73.78034973144531,40.64610290527344
323,-74.00277709960938,40.760566711425774
324,-73.9964828491211,40.72563934326172
325,-73.97770690917967,40.73881149291992
326,-73.96804809570312,40.76559829711913
327,-73.97427368164062,40.76013946533203
328,-73.78290557861328,40.6440315246582
329,-73.98146820068358,40.75276565551758
330,-73.99786376953125,40.72605895996094
331,-73.9843521118164,40.67807388305664
332,-73.978759765625,40.75167846679688
333,-74.00572967529298,40.7265510559082
334,-73.98590087890625,40.75985336303711
335,-73.97942352294923,40.75532150268555
336,-73.87056732177734,40.773792266845696
337,-73.9700698852539,40.75707626342773
338,-73.96878814697266,40.75035858154297
339,-73.96874237060547,40.75733184814453
340,0,0
341,-73.96782684326173,40.76165008544922
342,-73.97579193115233,40.757118225097656
343,-73.94029998779298,40.84134292602539
344,-73.97734069824217,40.755859375
345,-73.88539123535155,40.77307891845703
346,-73.77644348144531,40.64538192749024
347,-73.97418975830078,40.75318145751953
348,-73.97879028320312,40.68994903564453
349,-73.9593734741211,40.77135848999024
350,-73.9620361328125,40.76370620727539
351,-73.95639038085938,40.78428649902344
352,-74.00849914550781,40.733428955078125
353,-73.99424743652342,40.726760864257805
354,-74.1770782470703,40.6949462890625
355,-73.97505187988281,40.75307846069336
356,-74.0135498046875,40.715370178222656
357,-73.97479248046875,40.75733184814453
358,-73.98261260986328,40.668243408203125
359,-73.9793472290039,40.745960235595696
360,-74.0125732421875,40.703311920166016
361,-73.97789001464844,40.753299713134766
362,-73.9720687866211,40.79172897338867
363,-73.99118041992188,40.733131408691406
364,-73.99031829833984,40.76993942260742
365,-73.94606018066406,40.773170471191406
366,-73.97174835205078,40.78214263916016
367,-73.97272491455078,40.75628280639648
368,0,0
369,-73.9752197265625,40.7504997253418
370,-74.00755310058594,40.74361038208008
371,-73.97013854980467,40.76221084594727
372,-73.984130859375,40.750770568847656
373,-73.97523498535155,40.75177383422852
374,-73.99504852294923,40.7397575378418
375,-73.99288177490233,40.74821853637695
376,-74.00462341308595,40.731060028076165
377,-73.9623794555664,40.81191253662109
378,-73.9541473388672,40.76383972167969
379,-73.97775268554686,40.74964904785156
380,-74.00515747070312,40.71356201171875
381,-73.9703598022461,40.76213836669922
382,-73.77635192871092,40.64558029174805
383,-73.99163818359375,40.74923324584961
384,-74.00638580322266,40.73171615600586
385,-73.98529815673827,40.75172805786133
386,-74.01370239257811,40.712398529052734
387,-73.9900131225586,40.751708984375
388,-73.99261474609375,40.7373161315918
389,-73.99187469482422,40.75239181518555
390,-73.98198699951173,40.75217056274414
391,-73.9704818725586,40.78913879394531
392,-73.9706802368164,40.76039123535156
393,-73.94492340087889,40.79994583129882
394,-73.97953033447266,40.716304779052734
395,-73.9930648803711,40.75381851196289
396,-73.97660064697266,40.7495002746582
397,-73.97289276123048,40.75300979614258
398,-73.9953384399414,40.68833160400391
399,-73.99799346923827,40.722469329833984
400,-73.95635223388672,40.76728057861328
401,-73.987548828125,40.752635955810554
402,-73.99044036865233,40.73690032958984
403,-73.95317840576173,40.77853775024414
404,-73.98384094238281,40.74327087402344
405,-73.98960876464844,40.75116729736328
406,-73.97068786621094,40.767311096191406
407,-73.97782135009764,40.75880813598633
408,-73.99324798583984,40.73331832885742
409,-73.96028900146483,40.77977752685546
410,-73.98363494873048,40.7641716003418
411,-73.86543273925781,40.7707405090332
412,-73.96726989746092,40.75249862670898
413,-73.99416351318358,40.750038146972656
414,-73.77629089355469,40.64574813842773
415,-73.99609375,40.72610855102539
416,-73.98774719238281,40.77001953125
417,-73.9848403930664,40.745079040527344
418,-73.99217224121092,40.74361038208008
419,-73.97785186767578,40.7632942199707
420,-73.99277496337889,40.75520324707031
421,-73.98101806640625,40.7678108215332
422,-73.98854064941406,40.744590759277344
423,-73.97937774658203,40.75714111328125
424,-73.94630432128906,40.77273941040039
425,-73.98996734619139,40.74174118041992
426,-74.00447845458984,40.74958038330078
427,-74.00802612304686,40.73090744018555
428,-73.97164154052734,40.7547264099121
429,-74.00430297851561,40.75017166137695
430,-73.97508239746092,40.75748062133789
431,-73.99166870117188,40.74448013305664
432,-73.9875717163086,40.74724960327149
433,-73.9949722290039,40.71852111816406
434,-74.00267028808594,40.73122024536133
435,-73.98108673095702,40.779579162597656
436,-73.97415161132812,40.76007461547852
437,-73.96033477783203,40.77716064453125
438,-73.97175598144531,40.76040649414063
439,-73.98043060302734,40.745338439941406
440,-73.98721313476561,40.73892974853516
441,-73.77686309814453,40.64469146728516
442,-74.00833892822266,40.74555587768555
443,-73.9568099975586,40.7713737487793
444,-73.98709869384764,40.76211929321289
445,-73.95313262939453,40.7678108215332
446,-74.01471710205078,40.71421051025391
447,-73.9752197265625,40.74446105957031
448,-73.97373962402342,40.76062774658203
449,-73.97638702392578,40.751461029052734
450,-73.96356964111328,40.803325653076165
451,-73.97528839111328,40.75249862670898
452,-73.9830780029297,40.75555038452149
453,-74.01133728027342,40.714710235595696
454,-73.98789978027342,40.76485061645508
455,-73.96320343017578,40.8038215637207
456,-73.97499084472656,40.75567626953125
457,-73.95535278320312,40.77985000610352
458,-73.95957946777344,40.75999069213867
459,-73.9815673828125,40.74701690673828
460,-73.97764587402342,40.7381248474121
461,-73.98821258544923,40.75408935546875
462,-73.98309326171875,40.73924255371094
463,-73.99000549316406,40.73843383789063
464,-73.99236297607422,40.7377815246582
465,-73.98383331298828,40.755237579345696
466,-73.99004364013672,40.738380432128906
467,-73.94815826416014,40.79541015625
468,-73.9879379272461,40.75814056396485
469,-73.99142456054686,40.75015640258789
470,-73.96330261230467,40.80910110473633
471,-73.98353576660156,40.734375
472,-73.98635101318358,40.73039627075195
473,-73.97634887695312,40.754878997802734
474,-73.95341491699219,40.78824615478516
475,-73.96195220947266,40.76462936401367
476,-73.98542785644531,40.76329040527344
477,-73.95801544189453,40.77340316772461
478,-73.91969299316406,40.746849060058594
479,-74.00817108154298,40.7486572265625
480,-73.97283172607422,40.78654098510742
481,-73.95341491699219,40.76485443115234
482,-73.99552154541014,40.75055313110352
483,-73.98145294189453,40.75767517089844
484,-73.98504638671875,40.68542098999024
485,0,0
486,-73.97359466552734,40.78968811035156
487,-73.98426818847656,40.757221221923835
488,-73.99327087402342,40.742141723632805
489,-73.98316955566406,40.75532150268555
490,-73.95342254638672,40.76472091674805
491,-74.00541687011719,40.73234939575195
492,-73.9903793334961,40.73115921020508
493,-73.97336578369139,40.764404296875
494,-74.00109100341797,40.738140106201165
495,-73.96907806396483,40.755950927734375
496,-73.95616149902342,40.78809356689453
497,-73.96640777587889,40.789409637451165
498,-73.99935913085938,40.76123428344727
499,-73.98236846923827,40.762519836425774
500,-73.97796630859375,40.73654174804688
501,-73.97734832763672,40.779541015625
502,-73.95156860351561,40.78213119506836
503,-73.97869873046875,40.7827033996582
504,-73.95729064941406,40.78303527832031
505,-73.96841430664062,40.75066375732422
506,-73.92534637451173,40.828479766845696
507,-73.98829650878906,40.74668884277344
508,-73.98567962646483,40.758079528808594
509,-73.97421264648438,40.75714111328125
510,-73.98603057861328,40.74393844604492
511,-74.01473236083984,40.711238861083984
512,-73.95838928222656,40.77288055419922
513,-73.97608184814453,40.75465393066406
514,-73.9794921875,40.75012969970703
515,-73.98446655273438,40.74283218383789
516,-73.95405578613281,40.772998809814446
517,-73.98223876953125,40.74551773071289
518,-73.9580078125,40.78071212768555
519,-73.97629547119139,40.75474548339844
520,-73.98807525634764,40.76897048950195
521,-73.91224670410156,40.63630294799805
522,-73.99549102783203,40.71931838989258
523,-73.9924087524414,40.7690315246582
524,-73.94510650634764,40.622859954833984
525,-73.97109985351561,40.74840545654297
526,-73.99092864990233,40.73625946044922
527,-73.97943878173827,40.752628326416016
528,-73.98285675048828,40.74480819702149
529,-73.9875717163086,40.6756706237793
530,-73.86548614501953,40.77081680297852
531,-73.9833984375,40.75259017944336
532,-73.91255187988281,40.7741813659668
533,-73.99556732177734,40.74013900756836
534,-74.00730895996092,40.743263244628906
535,-73.99358367919923,40.72647857666016
536,-73.97545623779298,40.76361083984375
537,-73.982421875,40.73217010498047
538,-73.95287322998048,40.778179168701165
539,-73.97350311279298,40.76340866088867
540,-73.91700744628906,40.77024459838867
541,-74.00180053710938,40.75624084472656
542,-73.90451049804686,40.75225830078125
543,-73.98763275146483,40.749805450439446
544,-73.99622344970702,40.73308181762695
545,-74.0099105834961,40.72142028808594
546,-73.78182220458984,40.64444351196289
547,-73.97563934326173,40.760292053222656
548,-73.9610595703125,40.76065826416016
549,-74.00396728515625,40.71849822998047
550,-73.96871948242188,40.75264358520508
551,-73.98728942871094,40.69420623779297
552,-73.97187042236328,40.76354598999024
553,-73.99251556396483,40.76745223999024
554,-73.9718246459961,40.76203918457031
555,-73.98768615722656,40.750591278076165
556,-73.9756317138672,40.75366973876953
557,-73.98739624023438,40.756290435791016
558,-73.97638702392578,40.74404525756836
559,-73.97859191894531,40.76327133178711
560,-73.98271942138672,40.75933837890625
561,-73.93894958496092,40.84864044189453
562,-73.95371246337889,40.78775787353516
563,-73.88430786132812,40.75386428833008
564,-73.93630981445312,40.80564880371094
565,-73.78302001953125,40.6439208984375
566,-73.99478149414062,40.74535369873047
567,-73.93563842773438,40.83421325683594
568,-73.98265075683594,40.74526977539063
569,-73.99866485595702,40.76104736328125
570,-73.98342895507811,40.756229400634766
571,-73.98014068603516,40.764846801757805
572,-73.95624542236328,40.76781845092773
573,-73.95943450927734,40.77449035644531
574,-73.98175811767578,40.75568008422852
575,-74.01371765136719,40.70804977416992
576,-73.9581527709961,40.7646484375
577,-74.00647735595702,40.704349517822266
578,-73.97911834716798,40.75276184082031
579,-73.8648910522461,40.77042007446289
580,-73.99383544921875,40.74146270751953
581,-73.96485137939453,40.80651092529297
582,-74.00496673583984,40.74076461791992
583,-74.0035629272461,40.74919128417969
584,-73.96958923339844,40.76105117797852
585,-73.95668029785155,40.78372573852539
586,-74.00411224365233,40.74258041381836
587,-74.00607299804686,40.72370910644531
588,-73.99150085449217,40.732318878173835
589,-73.97210693359375,40.75020980834961
590,-73.97843933105469,40.720550537109375
591,-73.96623992919923,40.75378036499024
592,-73.963134765625,40.808940887451165
593,-74.01419067382812,40.71400451660156
594,-73.97154998779298,40.76079940795898
595,-73.9911117553711,40.73158264160156
596,-73.97804260253906,40.78628921508789
597,-73.96930694580078,40.79045104980469
598,-73.98887634277344,40.75429916381836
599,-74.00518035888672,40.715293884277344
600,-73.9825668334961,40.76634216308594
601,-73.97151947021484,40.754409790039055
602,-73.96260833740233,40.77561950683594
603,-73.97309112548828,40.75601959228516
604,-73.97747802734375,40.75191879272461
605,-73.93644714355469,40.6782112121582
606,-73.966796875,40.767253875732415
607,-73.95525360107422,40.764751434326165
608,-73.97239685058595,40.75975036621094
609,-74.00849151611328,40.72045135498047
610,-73.97411346435547,40.75562286376953
611,-73.94561767578125,40.7737693786621
612,-73.97874450683594,40.73104095458984
613,-73.9535903930664,40.78805541992188
614,-73.9861602783203,40.74330139160156
615,-73.97075653076173,40.76150894165039
616,-73.96112823486328,40.80434036254882
617,-73.96894073486328,40.76184844970703
618,-73.96356201171875,40.764259338378906
619,-73.99076843261719,40.74552154541016
620,-74.00481414794923,40.728553771972656
621,-74.0024185180664,40.76085662841797
622,-73.97959899902342,40.75519180297852
623,-74.01143646240233,40.70178985595703
624,-73.9493408203125,40.79854583740234
625,-73.97945404052734,40.764846801757805
626,-73.98980712890625,40.7393798828125
627,-73.9853515625,40.75283050537109
628,-74.00426483154298,40.74240112304688
629,-73.86321258544923,40.768680572509766
630,-73.97218322753906,40.760780334472656
631,-73.97505187988281,40.75569915771485
632,-73.95394897460938,40.78035354614258
633,-73.97347259521484,40.75666427612305
634,-73.97684478759764,40.754589080810554
635,-74.00668334960938,40.71721649169922
636,-73.97950744628906,40.765182495117195
637,-74.00552368164062,40.75112915039063
638,-73.9833984375,40.76583099365234
639,-73.9824676513672,40.768081665039055
640,-73.97766876220702,40.73897552490234
641,-73.9947509765625,40.7339973449707
642,-73.98619079589844,40.748268127441406
643,-73.96021270751953,40.766300201416016
644,-73.97566986083984,40.77651977539063
645,-73.99665069580078,40.74443054199219
646,-73.99134826660156,40.7024803161621
647,-73.8704605102539,40.77378082275391
648,-73.95973205566406,40.776561737060554
649,-73.97086334228516,40.7672004699707
650,-73.98782348632812,40.74095916748047
651,-74.00469207763672,40.7376708984375
652,-73.97948455810547,40.755874633789055
653,-73.99160766601561,40.74966812133789
654,-73.96761322021484,40.7575798034668
655,-73.98155975341797,40.75905990600586
656,-74.01374816894531,40.714519500732415
657,-73.98356628417967,40.755130767822266
658,-73.97259521484375,40.75006484985352
659,-73.98558807373048,40.763137817382805
660,-73.97998046875,40.76884078979492
661,-73.99879455566406,40.74385833740234
662,-73.95829010009764,40.77037048339844
663,-74.00541687011719,40.751022338867195
664,-73.99371337890625,40.72990036010742
665,-73.90203094482422,40.76401138305664
666,-73.94937896728516,40.793487548828125
667,-73.97902679443358,40.76139068603516
668,-73.98355865478516,40.77587890625
669,-73.86563873291014,40.77099609375
670,-73.97940063476561,40.75305938720703
671,-74.0052032470703,40.7291145324707
672,-73.99077606201173,40.74945068359375
673,-73.97235107421875,40.75268173217773
674,-73.98741912841797,40.74068832397461
675,-73.9883270263672,40.73453521728516
676,-73.96202087402342,40.77347946166992
677,-73.97084045410156,40.755279541015625
678,-73.97532653808595,40.75167846679688
679,-74.00517272949219,40.705123901367195
680,-73.98604583740233,40.76057052612305
681,-73.97001647949219,40.75252914428711
682,-73.99267578125,40.739742279052734
683,-73.97007751464845,40.751480102539055
684,-74.01085662841797,40.701881408691406
685,-73.94934844970702,40.77302169799805
686,-73.97904205322266,40.755908966064446
687,-73.979736328125,40.75191116333008
688,-74.0116958618164,40.70751190185546
689,-73.98282623291014,40.7593002319336
690,-73.95877075195312,40.780250549316406
691,-73.97824859619139,40.75397872924805
692,-73.99214172363281,40.74095153808594
693,-73.98997497558594,40.72930908203125
694,-73.95426940917967,40.73052978515625
695,-74.01143646240233,40.713356018066406
696,-73.98175048828125,40.73263168334961
697,-73.94533538818358,40.774280548095696
698,-73.86525726318358,40.77064514160156
699,-73.9798355102539,40.76586532592773
700,-73.98328399658203,40.75621795654297
701,-73.97921752929686,40.76179122924805
702,-73.97432708740233,40.75956344604492
703,-73.97510528564453,40.7520866394043
704,-73.98545074462889,40.74734115600586
705,-73.96833801269531,40.76800537109375
706,-73.96316528320312,40.762577056884766
707,-73.97773742675781,40.75555038452149
708,-73.978515625,40.75265121459961
709,-73.97943115234375,40.76448059082031
710,-73.92601013183594,40.81304931640625
711,-73.97466278076173,40.75660705566406
712,-73.99152374267578,40.752925872802734
713,-73.98587799072266,40.7409782409668
714,-73.97967529296875,40.734989166259766
715,-73.962646484375,40.76887130737305
716,-73.90207672119139,40.76398849487305
717,-73.97826385498048,40.76669692993164
718,-74.01421356201173,40.71575546264648
719,-73.99716949462889,40.73336791992188
720,-73.9611587524414,40.771949768066406
721,-73.96836853027344,40.76221084594727
722,-74.00993347167967,40.721458435058594
723,-73.9798126220703,40.76189804077149
724,-73.97042846679686,40.7883415222168
725,-73.97456359863281,40.77986907958984
726,-73.98187255859375,40.76297378540039
727,-73.95426940917967,40.763797760009766
728,-73.96569061279298,40.790260314941406
729,-73.98242950439453,40.768360137939446
730,-73.9676055908203,40.76295471191406
731,-73.98712921142578,40.75197982788086
732,-74.00430297851561,40.71778106689453
733,-73.96983337402342,40.763179779052734
734,-73.97505950927734,40.7522087097168
735,-73.98026275634764,40.783668518066406
736,-73.97264862060547,40.75936126708984
737,-73.94220733642578,40.842018127441406
738,-73.97503662109375,40.73706817626953
739,-73.9549102783203,40.765579223632805
